local_path,action_class,start,end,filename,split
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-4d6a2e6d.mov,accelerate,0.0,7.0,0e1c42db-4d6a2e6d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-4d6a2e6d.mov,steady_speed,8.0,14.0,0e1c42db-4d6a2e6d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-4d6a2e6d.mov,steady_speed,18.0,20.0,0e1c42db-4d6a2e6d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-4d6a2e6d.mov,stop,21.0,25.0,0e1c42db-4d6a2e6d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-4d6a2e6d.mov,stop,26.0,40.0,0e1c42db-4d6a2e6d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,stop,0.0,2.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,accelerate,3.0,8.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,decelerate,7.0,15.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,decelerate,19.0,26.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,accelerate,27.0,32.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,steady_speed,33.0,35.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1c42db-f6a14072.mov,decelerate,36.0,40.0,0e1c42db-f6a14072,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-8aeb43d9.mov,stop,0.0,7.0,0e1feef0-8aeb43d9,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-8aeb43d9.mov,steady_speed,8.0,15.0,0e1feef0-8aeb43d9,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-8aeb43d9.mov,stop,16.0,20.0,0e1feef0-8aeb43d9,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-c870dc17.mov,steady_speed,0.0,8.0,0e1feef0-c870dc17,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-c870dc17.mov,steady_speed,13.0,20.0,0e1feef0-c870dc17,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-df60d002.mov,steady_speed,0.0,5.0,0e1feef0-df60d002,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e1feef0-df60d002.mov,decelerate,19.0,25.0,0e1feef0-df60d002,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e281385-2d045ad7.mov,accelerate,0.0,18.0,0e281385-2d045ad7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e281385-2d045ad7.mov,decelerate,19.0,23.0,0e281385-2d045ad7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e281385-2d045ad7.mov,stop,24.0,26.0,0e281385-2d045ad7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e281385-2d045ad7.mov,stop,39.0,40.0,0e281385-2d045ad7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e33c3bd-0157ee1f.mov,stop,0.0,7.0,0e33c3bd-0157ee1f,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e33c3bd-0157ee1f.mov,accelerate,7.0,31.0,0e33c3bd-0157ee1f,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e33c3bd-0157ee1f.mov,decelerate,31.0,40.0,0e33c3bd-0157ee1f,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e3e8f1c-28969934.mov,turn_right,0.0,3.0,0e3e8f1c-28969934,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e3e8f1c-28969934.mov,steady_speed,4.0,15.0,0e3e8f1c-28969934,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e3e8f1c-28969934.mov,decelerate,20.0,23.0,0e3e8f1c-28969934,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e3e8f1c-28969934.mov,turn_right,24.0,28.0,0e3e8f1c-28969934,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e3e8f1c-28969934.mov,steady_speed,29.0,38.0,0e3e8f1c-28969934,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e40e862-f22aa57a.mov,steady_speed,0.0,2.0,0e40e862-f22aa57a,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e40e862-f22aa57a.mov,turn_right,3.0,6.0,0e40e862-f22aa57a,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e40e862-f22aa57a.mov,steady_speed,7.0,31.0,0e40e862-f22aa57a,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e40e862-f22aa57a.mov,decelerate,32.0,36.0,0e40e862-f22aa57a,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e40e862-f22aa57a.mov,turn_left,37.0,40.0,0e40e862-f22aa57a,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e41d504-66e18c61.mov,stop,0.0,40.0,0e41d504-66e18c61,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e45c23b-81be712b.mov,steady_speed,0.0,9.0,0e45c23b-81be712b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e45c23b-81be712b.mov,accelerate,9.0,18.0,0e45c23b-81be712b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e45c23b-81be712b.mov,turn_right,19.0,27.0,0e45c23b-81be712b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e45c23b-81be712b.mov,stop,28.0,40.0,0e45c23b-81be712b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-2cf2a7b9.mov,steady_speed,0.0,20.0,0e460dd3-2cf2a7b9,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-2cf2a7b9.mov,decelerate,21.0,31.0,0e460dd3-2cf2a7b9,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-2cf2a7b9.mov,accelerate,32.0,40.0,0e460dd3-2cf2a7b9,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-471aad9b.mov,steady_speed,0.0,3.0,0e460dd3-471aad9b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-471aad9b.mov,steady_speed,8.0,20.0,0e460dd3-471aad9b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-471aad9b.mov,decelerate,21.0,23.0,0e460dd3-471aad9b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-471aad9b.mov,steady_speed,31.0,40.0,0e460dd3-471aad9b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-6a2d1311.mov,steady_speed,0.0,20.0,0e460dd3-6a2d1311,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-6a2d1311.mov,decelerate,21.0,46.0,0e460dd3-6a2d1311,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e460dd3-6a2d1311.mov,steady_speed,46.0,56.0,0e460dd3-6a2d1311,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e46d6a2-317f2c38.mov,stop,0.0,26.0,0e46d6a2-317f2c38,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e46d6a2-317f2c38.mov,steady_speed,27.0,32.0,0e46d6a2-317f2c38,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e46d6a2-317f2c38.mov,steady_speed,33.0,40.0,0e46d6a2-317f2c38,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e46d6a2-d82d79bc.mov,steady_speed,0.0,16.0,0e46d6a2-d82d79bc,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e46d6a2-d82d79bc.mov,turn_left,17.0,20.0,0e46d6a2-d82d79bc,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-2403b10e.mov,steady_speed,0.0,22.0,0e4acdbb-2403b10e,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-2403b10e.mov,stop,22.0,40.0,0e4acdbb-2403b10e,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-eccd8c04.mov,steady_speed,0.0,3.0,0e4acdbb-eccd8c04,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-eccd8c04.mov,steady_speed,8.0,14.0,0e4acdbb-eccd8c04,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-eccd8c04.mov,decelerate,15.0,21.0,0e4acdbb-eccd8c04,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-eccd8c04.mov,stop,22.0,23.0,0e4acdbb-eccd8c04,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-eccd8c04.mov,steady_speed,24.0,35.0,0e4acdbb-eccd8c04,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4acdbb-eccd8c04.mov,decelerate,36.0,40.0,0e4acdbb-eccd8c04,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4b2896-bd628d96.mov,stop,0.0,2.0,0e4b2896-bd628d96,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4b2896-bd628d96.mov,steady_speed,2.0,40.0,0e4b2896-bd628d96,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4b2896-ee5da694.mov,stop,0.0,13.0,0e4b2896-ee5da694,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4b2896-ee5da694.mov,accelerate,14.0,24.0,0e4b2896-ee5da694,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4b2896-ee5da694.mov,accelerate,25.0,40.0,0e4b2896-ee5da694,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e4f330d-3d085812.mov,steady_speed,0.0,40.0,0e4f330d-3d085812,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e55f54c-11c85cce.mov,stop,0.0,20.0,0e55f54c-11c85cce,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e55f54c-42e14cd5.mov,stop,0.0,15.0,0e55f54c-42e14cd5,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e55f54c-42e14cd5.mov,steady_speed,16.0,20.0,0e55f54c-42e14cd5,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e560716-6d229936.mov,steady_speed,0.0,1.0,0e560716-6d229936,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e560716-6d229936.mov,decelerate,6.0,14.0,0e560716-6d229936,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e560716-6d229936.mov,stop,15.0,40.0,0e560716-6d229936,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e587038-3a0073a1.mov,stop,0.0,40.0,0e587038-3a0073a1,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e5b6c2c-d34a8f2b.mov,steady_speed,0.0,6.0,0e5b6c2c-d34a8f2b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e5b6c2c-d34a8f2b.mov,decelerate,7.0,16.0,0e5b6c2c-d34a8f2b,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6538be-925b18a8.mov,decelerate,4.0,13.0,0e6538be-925b18a8,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6538be-925b18a8.mov,stop,14.0,31.0,0e6538be-925b18a8,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6538be-925b18a8.mov,accelerate,32.0,40.0,0e6538be-925b18a8,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,steady_speed,0.0,5.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,decelerate,6.0,7.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,stop,8.0,9.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,accelerate,10.0,17.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,decelerate,19.0,20.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,stop,21.0,22.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,steady_speed,23.0,23.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,turn_right,24.0,29.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,turn_right,30.0,31.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,stop,32.0,33.0,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e653c17-0df33c8d.mov,stop,34.0,,0e653c17-0df33c8d,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6cf5cb-8e4fd454.mov,stop,0.0,4.0,0e6cf5cb-8e4fd454,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6cf5cb-8e4fd454.mov,steady_speed,5.0,7.0,0e6cf5cb-8e4fd454,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6cf5cb-8e4fd454.mov,steady_speed,8.0,15.0,0e6cf5cb-8e4fd454,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6cf5cb-8e4fd454.mov,stop,16.0,18.0,0e6cf5cb-8e4fd454,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6cf5cb-8e4fd454.mov,stop,19.0,35.0,0e6cf5cb-8e4fd454,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6d508b-c0f521b7.mov,stop,0.0,13.0,0e6d508b-c0f521b7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6d508b-c0f521b7.mov,accelerate,14.0,17.0,0e6d508b-c0f521b7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e6d508b-c0f521b7.mov,accelerate,18.0,20.0,0e6d508b-c0f521b7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,steady_speed,0.0,9.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,decelerate,10.0,12.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,turn_left,13.0,16.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,steady_speed,17.0,19.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,decelerate,20.0,22.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,turn_left,23.0,26.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,steady_speed,27.0,32.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,decelerate,33.0,34.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e711991-1e7bf684.mov,turn_left,35.0,40.0,0e711991-1e7bf684,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-0710a009.mov,steady_speed,0.0,4.0,0e764680-0710a009,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-0710a009.mov,turn_left,5.0,10.0,0e764680-0710a009,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-0710a009.mov,steady_speed,11.0,21.0,0e764680-0710a009,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-0710a009.mov,decelerate,22.0,24.0,0e764680-0710a009,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-0710a009.mov,steady_speed,25.0,40.0,0e764680-0710a009,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-656be9ac.mov,steady_speed,0.0,9.0,0e764680-656be9ac,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-656be9ac.mov,decelerate,15.0,17.0,0e764680-656be9ac,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e764680-656be9ac.mov,stop,18.0,40.0,0e764680-656be9ac,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-214db317.mov,stop,0.0,17.0,0e7ecff9-214db317,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-214db317.mov,steady_speed,18.0,21.0,0e7ecff9-214db317,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-214db317.mov,steady_speed,22.0,31.0,0e7ecff9-214db317,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-214db317.mov,decelerate,32.0,37.0,0e7ecff9-214db317,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-214db317.mov,steady_speed,38.0,40.0,0e7ecff9-214db317,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,steady_speed,0.0,8.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,turn_left,9.0,14.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,steady_speed,15.0,24.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,decelerate,25.0,26.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,steady_speed,27.0,32.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,stop,33.0,37.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-2d680391.mov,stop,38.0,40.0,0e7ecff9-2d680391,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-33fc2c34.mov,steady_speed,0.0,14.0,0e7ecff9-33fc2c34,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-33fc2c34.mov,stop,19.0,24.0,0e7ecff9-33fc2c34,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-34fbb2d7.mov,steady_speed,0.0,9.0,0e7ecff9-34fbb2d7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-34fbb2d7.mov,decelerate,10.0,11.0,0e7ecff9-34fbb2d7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-34fbb2d7.mov,turn_left,12.0,18.0,0e7ecff9-34fbb2d7,train
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_05/bdd100k/videos/train/0e7ecff9-34fbb2d7.mov,steady_speed,21.0,28.0,0e7ecff9-34fbb2d7,train
