Input.Video,action_text,action_class,start,end,filename,local_path
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-41a56fb9.mov,The car is driving forward,steady_speed,35.0,36.0,168d16ae-41a56fb9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-41a56fb9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-41a56fb9.mov,The car is merging to the left,switch_lane,37.0,40.0,168d16ae-41a56fb9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-41a56fb9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-53e677ee.mov,The car is driving down the street,steady_speed,0.0,17.0,168d16ae-53e677ee.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-53e677ee.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-53e677ee.mov,The car slows and turns left,decelerate,18.0,24.0,168d16ae-53e677ee.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-53e677ee.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-53e677ee.mov,The car drives down the road,-1,25.0,30.0,168d16ae-53e677ee.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-53e677ee.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-53e677ee.mov,The car brakes,stop,31.0,35.0,168d16ae-53e677ee.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-53e677ee.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-53e677ee.mov,The car is turning right,turn_right,36.0,40.0,168d16ae-53e677ee.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-53e677ee.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-5eb0dce0.mov,The car heads down the road,-1,0.0,18.0,168d16ae-5eb0dce0.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-5eb0dce0.mov,The car stops,stop,18.0,22.0,168d16ae-5eb0dce0.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-5eb0dce0.mov,The driver backs up,reverse,23.0,30.0,168d16ae-5eb0dce0.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-5eb0dce0.mov,The car accelerates,accelerate,31.0,33.0,168d16ae-5eb0dce0.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-5eb0dce0.mov,The car heads down the street,-1,34.0,40.0,168d16ae-5eb0dce0.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-66244a56.mov,The car is heading down the street,-1,0.0,21.0,168d16ae-66244a56.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-66244a56.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-66244a56.mov,The car slows down,decelerate,22.0,27.0,168d16ae-66244a56.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-66244a56.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-66244a56.mov,The car slows down,decelerate,28.0,29.0,168d16ae-66244a56.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-66244a56.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-66244a56.mov,The car accelerates,accelerate,30.0,33.0,168d16ae-66244a56.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-66244a56.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-66244a56.mov,The car heads down the street,-1,34.0,40.0,168d16ae-66244a56.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-66244a56.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-a4753722.mov,The car is heading down the road at a steady speed,steady_speed,0.0,16.0,168d16ae-a4753722.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-a4753722.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-a4753722.mov,The car slows down,decelerate,17.0,21.0,168d16ae-a4753722.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-a4753722.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/168d16ae-a4753722.mov,The car heads down the road at a steady pace,steady_speed,22.0,40.0,168d16ae-a4753722.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/168d16ae-a4753722.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-02b63e18.mov,The car slows down,decelerate,0.0,5.0,1698c1ee-02b63e18.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-02b63e18.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-02b63e18.mov,The car accelerates,accelerate,6.0,13.0,1698c1ee-02b63e18.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-02b63e18.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-02b63e18.mov,The car heads down the road,-1,14.0,19.0,1698c1ee-02b63e18.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-02b63e18.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-02b63e18.mov,The car stops,stop,20.0,25.0,1698c1ee-02b63e18.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-02b63e18.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-02b63e18.mov,The car slowly accelerates,accelerate,26.0,33.0,1698c1ee-02b63e18.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-02b63e18.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-02b63e18.mov,The car accelerates,accelerate,34.0,40.0,1698c1ee-02b63e18.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-02b63e18.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is stopped with its windshield wipers on,stop,0.0,2.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is accelerating and steering to the left,accelerate,3.0,5.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is merging into the lane to its left,switch_lane,6.0,7.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is merging into the left lane,switch_lane,8.0,10.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is slowing and making a left hand turn,decelerate,11.0,15.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is driving forward with its windshield wipers on,steady_speed,16.0,20.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is turning left,turn_left,21.0,24.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is driving forward with its windshield wipers on,steady_speed,25.0,35.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car slows to a stop,decelerate,37.0,38.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is stopped,stop,39.0,39.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-12445160.mov,The car is accelerating,accelerate,40.0,40.0,1698c1ee-12445160.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-12445160.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-3c92ecc7.mov,The car slows to a near stop,decelerate,0.0,3.0,1698c1ee-3c92ecc7.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-3c92ecc7.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-3c92ecc7.mov,The car accelerates and turns left,accelerate,4.0,12.0,1698c1ee-3c92ecc7.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-3c92ecc7.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-3c92ecc7.mov,The car drives down the street,-1,13.0,18.0,1698c1ee-3c92ecc7.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-3c92ecc7.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-3c92ecc7.mov,The car brakes and comes to stop,stop,19.0,23.0,1698c1ee-3c92ecc7.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-3c92ecc7.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-3c92ecc7.mov,The car is stopped,stop,24.0,34.0,1698c1ee-3c92ecc7.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-3c92ecc7.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-3c92ecc7.mov,The car accelerates down the street,accelerate,35.0,40.0,1698c1ee-3c92ecc7.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-3c92ecc7.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-5ac17e4e.mov,The car is driving down the street,steady_speed,0.0,18.0,1698c1ee-5ac17e4e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-5ac17e4e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-5ac17e4e.mov,The car turns right onto an adjacent street,turn_right,19.0,24.0,1698c1ee-5ac17e4e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-5ac17e4e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-5ac17e4e.mov,The car proceeds down the road,-1,25.0,36.0,1698c1ee-5ac17e4e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-5ac17e4e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-5ac17e4e.mov,The car reduces its speed,decelerate,37.0,40.0,1698c1ee-5ac17e4e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-5ac17e4e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is turning right,turn_right,0.0,2.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is stopping,stop,3.0,4.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is backing up,reverse,4.0,7.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is pulling forward,steady_speed,8.0,11.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is reversing,-1,12.0,15.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is pulling forward,steady_speed,17.0,18.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is stopping,stop,19.0,25.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is turning left and accelerating,accelerate,26.0,30.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is accelerating,accelerate,30.0,33.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-7a532c1a.mov,The car is stopping,stop,34.0,40.0,1698c1ee-7a532c1a.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-7a532c1a.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-8495cfef.mov,The ar is heading down the street,-1,0.0,19.0,1698c1ee-8495cfef.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-8495cfef.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-8495cfef.mov,The car slows down,decelerate,20.0,23.0,1698c1ee-8495cfef.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-8495cfef.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-8495cfef.mov,The car slowly accelerates,accelerate,24.0,30.0,1698c1ee-8495cfef.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-8495cfef.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-8495cfef.mov,The car is stopped,stop,31.0,33.0,1698c1ee-8495cfef.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-8495cfef.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-8495cfef.mov,The car accelerates,accelerate,34.0,40.0,1698c1ee-8495cfef.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-8495cfef.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-aba7bdec.mov,The car stopped,stop,0.0,2.0,1698c1ee-aba7bdec.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-aba7bdec.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-aba7bdec.mov,The car started to accelerate,accelerate,2.0,20.0,1698c1ee-aba7bdec.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-aba7bdec.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-aba7bdec.mov,The car stopped,stop,20.0,24.0,1698c1ee-aba7bdec.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-aba7bdec.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-aba7bdec.mov,The car accelerates and then slows again,decelerate,24.0,30.0,1698c1ee-aba7bdec.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-aba7bdec.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-aba7bdec.mov,The car made a left turn,turn_left,30.0,36.0,1698c1ee-aba7bdec.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-aba7bdec.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-aba7bdec.mov,The car began accelerating,accelerate,36.0,40.0,1698c1ee-aba7bdec.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-aba7bdec.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car slowly makes a u-turn,u_turn,0.0,12.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car speeds down the road,-1,13.0,17.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car merges right,switch_lane,18.0,20.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car comes almost to a stop,stop,21.0,28.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car moves again,-1,29.0,34.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car rolls to a stop,stop,35.0,36.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-bdcceeae.mov,The car still doesn't move,stop,37.0,40.0,1698c1ee-bdcceeae.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-bdcceeae.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-dff3c11c.mov,The car is stopped in a line of cars at an intersection,stop,0.0,6.0,1698c1ee-dff3c11c.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-dff3c11c.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-dff3c11c.mov,The car accelerates,accelerate,6.0,8.0,1698c1ee-dff3c11c.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-dff3c11c.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-dff3c11c.mov,The car makes a u-turn,u_turn,8.0,21.0,1698c1ee-dff3c11c.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-dff3c11c.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-dff3c11c.mov,The car is stopping,stop,21.0,23.0,1698c1ee-dff3c11c.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-dff3c11c.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-dff3c11c.mov,The car is pulled over to the curb on the right,stop,23.0,32.0,1698c1ee-dff3c11c.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-dff3c11c.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/1698c1ee-dff3c11c.mov,The car pulls forward next to the curb,steady_speed,32.0,40.0,1698c1ee-dff3c11c.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/1698c1ee-dff3c11c.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car accelerates and turns left,accelerate,0.0,6.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car drive straight at a moderate speed,steady_speed,7.0,11.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car slows slightly,decelerate,11.0,12.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car swerves slightly left,-1,13.0,16.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car pulls a three point turn in the middle of the street,-1,17.0,29.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car drives down the street,-1,30.0,34.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/169fe405-4bf20ebc.mov,The car slows down and makes a sharp left,decelerate,35.0,40.0,169fe405-4bf20ebc.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a1ea80-a4ed7617.mov,The car is turning,-1,0.0,3.0,16a1ea80-a4ed7617.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/16a1ea80-a4ed7617.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a1ea80-a4ed7617.mov,The car is driving in the right lane at moderate speed,steady_speed,4.0,23.0,16a1ea80-a4ed7617.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/16a1ea80-a4ed7617.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a1ea80-a4ed7617.mov,The car is stopping,stop,23.0,40.0,16a1ea80-a4ed7617.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_08/bdd100k/videos/train/16a1ea80-a4ed7617.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a4cf2a-38936fd9.mov,The car is driving,-1,0.0,2.0,16a4cf2a-38936fd9.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a4cf2a-38936fd9.mov,The car slows down and briefly pauses,decelerate,3.0,3.0,16a4cf2a-38936fd9.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a4cf2a-38936fd9.mov,The car drives cautiously along the road,-1,4.0,19.0,16a4cf2a-38936fd9.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/16a4cf2a-38936fd9.mov,The car veers left,switch_lane,19.0,20.0,16a4cf2a-38936fd9.mov,
